"GEO_CODE","age_total","age0to4pc","age5to14pc","age16to24pc","age25to44pc","age45to64pc","age75pluspc","NSSEC.Total","HigherManagerial1pc","LowerManagerial2pc","Intermediate3pm","SmallEmployers4pc","SupervisoryTechnical5pc","SemiRoutine6pc","Routine7pc","LongTermUnemployed8pc","Average.download.speed..Mbps.","Superfast.availability","Unable.to.receive.decent.broadband","Receiving.under.2.Mbps","Receiving.under.10.Mbps","Receiving.over.30.Mbps"
"E02000921",11001,0.0819016453049723,0.10626306699391,0.138805563130624,0.385237705663122,0.179892737023907,0.0288155622216162,7017,0.0607097050021377,0.186689468433804,0.10716830554368,0.13780818013396,0.086219181986604,0.145503776542682,0.126692318654696,0.149209063702437,71.2,0.979,0.009,0.004,0.17,0.707
"E02000922",10523,0.0840064620355412,0.0898983179701606,0.17409483987456,0.367480756438278,0.183407773448636,0.0297443694763851,6549,0.0703924263246297,0.213620400061078,0.112994350282486,0.167353794472439,0.0682546953733394,0.140326767445412,0.110703924263246,0.116353641777371,83.4,0.991,0.003,0.015,0.181,0.794
"E02000923",7474,0.0594059405940594,0.0533850682365534,0.0908482740165908,0.447819106234948,0.207251806261707,0.0584693604495585,5655,0.269142351900973,0.344120247568523,0.0951370468611848,0.10026525198939,0.0360742705570292,0.0634836427939876,0.047922192749779,0.0438549955791335,59,0.96,0.034,0.009,0.211,0.705
"E02000924",11131,0.0592938639834696,0.0716018327194322,0.137543796604079,0.466085706585212,0.171413170424939,0.0288383793010511,8031,0.164612128003985,0.284148922923671,0.111443157763666,0.0788195741501681,0.0566554600921429,0.117544515004358,0.10621342298593,0.0805628190760802,59.9,0.952,0.006,0.002,0.154,0.587
"E02000925",7848,0.0742864424057085,0.0973496432212028,0.122196738022426,0.397680937818553,0.185907237512742,0.0395005096839959,5309,0.14013938594839,0.280090412507063,0.117724618572236,0.0855151629308721,0.063288754944434,0.119043134300245,0.103597664343568,0.0906008664531927,60.4,0.999,0,0.004,0.098,0.724
"E02000926",8936,0.0531557743957028,0.0489033124440466,0.106199641897941,0.513205013428827,0.176141450313339,0.0346911369740376,6943,0.240530030246291,0.353161457583177,0.101685150511306,0.083537375774161,0.0458015267175573,0.0705746795333429,0.0564597436266744,0.0482500360074896,56.4,0.987,0.005,0.005,0.247,0.601
"E02000927",6790,0.0564064801178203,0.0533136966126657,0.113696612665685,0.47540500736377,0.183063328424153,0.0416789396170839,5258,0.202548497527577,0.325599087105363,0.127995435526816,0.0791175351844808,0.0503993914035755,0.0899581589958159,0.0667554203119057,0.0576264739444656,71,0.989,0.003,0.003,0.048,0.718
"E02000928",8458,0.0764956254433672,0.0707022936864507,0.0688105935209269,0.453535114684323,0.205604161740364,0.04019862851738,6327,0.299193930772878,0.375691480954639,0.103208471629524,0.0896159317211949,0.0251303935514462,0.0489963647858385,0.0301880828196618,0.0279753437648174,50.6,0.97,0.006,0.002,0.047,0.67
"E02000929",7277,0.0764051119967019,0.0966057441253264,0.139205716641473,0.384086848976226,0.174247629517658,0.0415006183866978,4878,0.0969659696596966,0.234522345223452,0.135711357113571,0.0764657646576466,0.0653956539565396,0.150676506765068,0.117671176711767,0.122591225912259,41.6,0.975,0.002,0.002,0.108,0.592
"E02000930",9676,0.0588052914427449,0.0407193054981397,0.108309218685407,0.586502687060769,0.13135593220339,0.0268706076891277,7878,0.288525006346789,0.377506981467377,0.1002792586951,0.0677837014470678,0.0331302361005331,0.0568672251840569,0.0398578319370399,0.0360497588220361,70.8,0.97,0.001,0.003,0.045,0.675
"E02000931",8474,0.0899221147037999,0.0603021005428369,0.0794194005192353,0.544607033278263,0.147746046731178,0.0250177012036818,6556,0.347620500305064,0.384075655887736,0.0927394752898109,0.0726052471018914,0.0201342281879195,0.0385906040268456,0.023947528981086,0.0202867602196461,82,0.997,0,0.001,0.02,0.785
"E02000932",10296,0.0587606837606838,0.043026418026418,0.0805167055167055,0.584207459207459,0.152000777000777,0.0266122766122766,8383,0.318143862579029,0.390075152093523,0.101037814624836,0.0730048908505308,0.0310151497077419,0.0397232494333771,0.0266014553262555,0.0203984253847071,48.3,0.907,0.026,0.003,0.067,0.577
"E02000932",10296,0.0587606837606838,0.043026418026418,0.0805167055167055,0.584207459207459,0.152000777000777,0.0266122766122766,8383,0.318143862579029,0.390075152093523,0.101037814624836,0.0730048908505308,0.0310151497077419,0.0397232494333771,0.0266014553262555,0.0203984253847071,48.3,0.907,0.026,0.003,0.067,0.577
"E02000933",8781,0.0586493565653115,0.0685571119462476,0.0978248491060244,0.416809019473864,0.211820977109669,0.0609270014804692,6395,0.282564503518374,0.346520719311962,0.10992963252541,0.0880375293197811,0.0337763878029711,0.0592650508209539,0.0408131352619234,0.0390930414386239,61.4,0.99,0.002,0.001,0.052,0.707
"E02000934",9105,0.057550796265788,0.0410763316858869,0.0974190005491488,0.571993410214168,0.157825370675453,0.0249313563975837,7472,0.268870449678801,0.376472162740899,0.111750535331906,0.0679871520342612,0.0301124197002141,0.0616970021413276,0.0461723768736617,0.0369379014989293,69.9,0.969,0.003,0.002,0.041,0.707
"E02000935",6850,0.0776642335766423,0.0889051094890511,0.255036496350365,0.284671532846715,0.158394160583942,0.0576642335766423,3602,0.0799555802332038,0.179622431982232,0.11493614658523,0.134925041643531,0.0760688506385341,0.163520266518601,0.119655746807329,0.131315935591338,66.6,0.998,0,0.007,0.132,0.738
"E02000936",8330,0.0463385354141657,0.0477791116446579,0.0762304921968787,0.524729891956783,0.164465786314526,0.0660264105642257,6496,0.278325123152709,0.358066502463054,0.121459359605911,0.0669642857142857,0.0334051724137931,0.0614224137931034,0.0397167487684729,0.0406403940886699,49.8,0.954,0,0.003,0.094,0.635
"E02000937",7724,0.0932159502848265,0.0937338166752978,0.0653806317969964,0.460253754531331,0.193034697048162,0.0322371828068358,5535,0.321951219512195,0.371454381210479,0.0879855465221319,0.0887082204155375,0.0240289069557362,0.041553748870822,0.0321589882565492,0.0321589882565492,77.5,0.981,0,0.003,0.062,0.74
"E02000937",7724,0.0932159502848265,0.0937338166752978,0.0653806317969964,0.460253754531331,0.193034697048162,0.0322371828068358,5535,0.321951219512195,0.371454381210479,0.0879855465221319,0.0887082204155375,0.0240289069557362,0.041553748870822,0.0321589882565492,0.0321589882565492,77.5,0.981,0,0.003,0.062,0.74
"E02000938",9546,0.0720720720720721,0.0846427823172009,0.126545149800964,0.35512256442489,0.194007961449822,0.0762623088204483,6137,0.151376894248004,0.278800716962685,0.122372494704253,0.100863614143718,0.0570311226983868,0.117484112758677,0.0844060615936125,0.0876649828906632,70.1,0.999,0.001,0.008,0.137,0.794
"E02000939",7968,0.103915662650602,0.10140562248996,0.0710341365461847,0.384287148594378,0.203187751004016,0.0555973895582329,5317,0.331013729546737,0.375963889411322,0.0821892044385932,0.0874553319541095,0.018807598269701,0.0408124882452511,0.0319729170584916,0.0317848410757946,87,0.998,0.001,0.001,0.033,0.814
"E02000939",7968,0.103915662650602,0.10140562248996,0.0710341365461847,0.384287148594378,0.203187751004016,0.0555973895582329,5317,0.331013729546737,0.375963889411322,0.0821892044385932,0.0874553319541095,0.018807598269701,0.0408124882452511,0.0319729170584916,0.0317848410757946,87,0.998,0.001,0.001,0.033,0.814
"E02000940",7835,0.0719846841097639,0.0759412890874282,0.104658583280153,0.490619017230377,0.153031269942565,0.0367581365666879,5650,0.193982300884956,0.314690265486726,0.11929203539823,0.0812389380530973,0.0472566371681416,0.105663716814159,0.0624778761061947,0.0753982300884956,52.6,0.888,0.023,0.004,0.098,0.534
"E02000940",7835,0.0719846841097639,0.0759412890874282,0.104658583280153,0.490619017230377,0.153031269942565,0.0367581365666879,5650,0.193982300884956,0.314690265486726,0.11929203539823,0.0812389380530973,0.0472566371681416,0.105663716814159,0.0624778761061947,0.0753982300884956,52.6,0.888,0.023,0.004,0.098,0.534
"E02000940",7835,0.0719846841097639,0.0759412890874282,0.104658583280153,0.490619017230377,0.153031269942565,0.0367581365666879,5650,0.193982300884956,0.314690265486726,0.11929203539823,0.0812389380530973,0.0472566371681416,0.105663716814159,0.0624778761061947,0.0753982300884956,52.6,0.888,0.023,0.004,0.098,0.534
"E02000941",9941,0.0923448345236898,0.0734332562116487,0.0745397847299065,0.473191831807665,0.186802132582235,0.030580424504577,7299,0.251267296889985,0.360186326894095,0.110974106041924,0.0982326346074805,0.0316481709823263,0.0585011645430881,0.0465817235237704,0.0426085765173311,74.8,0.976,0.005,0.005,0.099,0.779
"E02000941",9941,0.0923448345236898,0.0734332562116487,0.0745397847299065,0.473191831807665,0.186802132582235,0.030580424504577,7299,0.251267296889985,0.360186326894095,0.110974106041924,0.0982326346074805,0.0316481709823263,0.0585011645430881,0.0465817235237704,0.0426085765173311,74.8,0.976,0.005,0.005,0.099,0.779
"E02000942",9665,0.0770822555613037,0.0883600620796689,0.0868080703569581,0.410863942058976,0.210760475944128,0.0368339368856699,6851,0.277623704568676,0.360093417019413,0.105969931396876,0.0986717267552182,0.0296307108451321,0.0538607502554372,0.0351773463727923,0.0389724127864545,72,0.999,0.001,0.003,0.099,0.786
"E02000943",8402,0.0690311830516544,0.058200428469412,0.0960485598666984,0.523565817662461,0.158176624613187,0.029635800999762,6558,0.297499237572431,0.375266849649283,0.106129917657823,0.0655687709667582,0.0279048490393413,0.0530649588289113,0.0361390667886551,0.0384263494967978,72,0.968,0.005,0.002,0.023,0.708
"E02000943",8402,0.0690311830516544,0.058200428469412,0.0960485598666984,0.523565817662461,0.158176624613187,0.029635800999762,6558,0.297499237572431,0.375266849649283,0.106129917657823,0.0655687709667582,0.0279048490393413,0.0530649588289113,0.0361390667886551,0.0384263494967978,72,0.968,0.005,0.002,0.023,0.708
"E02000944",7206,0.072300860394116,0.0924229808492923,0.116430752150985,0.41992783791285,0.180266444629475,0.0426033860671663,4921,0.13777687461898,0.26153220890063,0.129242023978866,0.0902255639097744,0.0676691729323308,0.124568177199756,0.0877870351554562,0.101198943304206,48.3,0.999,0.001,0.005,0.217,0.729
"E02000945",7620,0.0568241469816273,0.0816272965879265,0.238320209973753,0.311942257217848,0.174146981627297,0.055511811023622,4320,0.0856481481481482,0.211574074074074,0.102546296296296,0.13287037037037,0.0740740740740741,0.158796296296296,0.118287037037037,0.116203703703704,74.7,0.993,0.007,0.011,0.147,0.833
"E02000946",8795,0.0555997725980671,0.0594656054576464,0.104036384309267,0.504945992040932,0.181466742467311,0.0341102899374645,6796,0.195850500294291,0.290612124779282,0.103884638022366,0.11035903472631,0.0485579752795762,0.085197174808711,0.075927015891701,0.0896115361977634,69.7,0.993,0.007,0.01,0.142,0.808
"E02000947",8675,0.0914121037463977,0.0589048991354467,0.0665129682997118,0.509971181556196,0.176599423631124,0.0331988472622478,6605,0.265707797123391,0.378046934140802,0.112793338380015,0.0825132475397426,0.0375473126419379,0.0538985616956851,0.0386071158213475,0.030885692657078,72.1,0.99,0.01,0.004,0.158,0.783
"E02000948",9877,0.0632783233775438,0.0449529209274071,0.091019540346259,0.577908271742432,0.134453781512605,0.0352333704566164,7899,0.294847449044183,0.367388276997088,0.109760729206229,0.0655779212558552,0.0326623623243449,0.0544372705405748,0.0365869097354095,0.038739080896316,58.4,0.987,0.001,0.001,0.054,0.657
"E02000948",9877,0.0632783233775438,0.0449529209274071,0.091019540346259,0.577908271742432,0.134453781512605,0.0352333704566164,7899,0.294847449044183,0.367388276997088,0.109760729206229,0.0655779212558552,0.0326623623243449,0.0544372705405748,0.0365869097354095,0.038739080896316,58.4,0.987,0.001,0.001,0.054,0.657
"E02000949",9805,0.0680265170831209,0.0758796532381438,0.079347271800102,0.466394696583376,0.196940336562978,0.0398776134625191,7310,0.278796169630643,0.388372093023256,0.101641586867305,0.0807113543091655,0.027906976744186,0.0540355677154583,0.0359781121751026,0.0325581395348837,75.1,0.999,0,0.003,0.036,0.734
"E02000950",7578,0.0700712589073634,0.07891264185801,0.089733438902085,0.445632092900501,0.192399049881235,0.0431512272367379,5480,0.210036496350365,0.311861313868613,0.121897810218978,0.103467153284672,0.0397810218978102,0.0864963503649635,0.0602189781021898,0.0662408759124088,49.6,0.997,0.001,0.006,0.197,0.751
"E02000951",6650,0.0574436090225564,0.0560902255639098,0.115338345864662,0.485263157894737,0.177744360902256,0.041203007518797,5099,0.232006275740341,0.35301039419494,0.113159443028045,0.0757011178662483,0.0362816238478133,0.0778584036085507,0.0531476760149049,0.0588350656991567,62.3,0.938,0,0.001,0.026,0.675
"E02000952",6257,0.0618507271855522,0.0784721112354163,0.0971711682915135,0.46428000639284,0.191625379574876,0.0380373981141122,4623,0.244213714038503,0.339606316244863,0.122863941163746,0.0882543802725503,0.0343932511356262,0.0677049534934026,0.045641358425265,0.0573220852260437,42.9,0.779,0.001,0.001,0.079,0.544
"E02000953",7084,0.08300395256917,0.0484189723320158,0.129164313946923,0.516092603049125,0.142857142857143,0.031055900621118,5107,0.236733894654396,0.368709614254944,0.12179361660466,0.0773448208341492,0.0387703152535735,0.0636381437243,0.0467985118464852,0.0462110828274917,64,0.946,0.054,0.022,0.148,0.779
"E02000954",6429,0.0709286047596827,0.0836833100015554,0.125369419816457,0.41608337221963,0.173899517809924,0.0421527453725307,4428,0.186088527551942,0.313459801264679,0.12353206865402,0.0939476061427281,0.0420054200542005,0.0971093044263776,0.0575880758807588,0.0862691960252936,68.3,0.881,0.004,0.003,0.028,0.665
"E02000955",6714,0.0780458742925231,0.0883229073577599,0.147304140601728,0.380548108430146,0.172922252010724,0.046916890080429,4304,0.128717472118959,0.264869888475836,0.127788104089219,0.102695167286245,0.0550650557620818,0.134293680297398,0.0859665427509294,0.100604089219331,69.7,0.998,0.001,0.002,0.032,0.699
"E02000956",7705,0.0713822193380921,0.0750162232316677,0.192342634652823,0.412070084360805,0.152109020116807,0.0317975340687865,4901,0.127320954907162,0.279738828810447,0.12242399510304,0.0981432360742706,0.0542746378290145,0.122832075086717,0.0930422362783106,0.102224035911039,68.7,0.997,0,0.002,0.061,0.742
"E02000957",10589,0.0754556615355558,0.0684672773633015,0.121635659646803,0.465294173198602,0.157333081499669,0.039852677306639,7412,0.144495412844037,0.297220723151646,0.115623313545602,0.112385321100917,0.0545062061521856,0.110766324878575,0.0771721532649757,0.0878305450620615,50.7,0.889,0.003,0.006,0.152,0.567
"E02000958",8271,0.0710917664127675,0.112803772216177,0.131543948736549,0.305283520735099,0.230564623382904,0.0498125982347963,5257,0.144378923340308,0.314057447213239,0.122883774015598,0.122503328894807,0.0435609663306068,0.10614418870078,0.0717139052691649,0.0747574662354955,35,0.933,0.021,0.009,0.279,0.579
"E02000959",7233,0.0902806580948431,0.09263099682013,0.10576524263791,0.404949536845016,0.185953269735933,0.0417530761786257,4838,0.114716825134353,0.276353865233568,0.115750310045473,0.132079371641174,0.0572550640760645,0.11864406779661,0.0777180653162464,0.107482430756511,42.6,0.95,0.008,0.009,0.265,0.654
"E02000960",6620,0.0657099697885196,0.0716012084592145,0.093202416918429,0.360574018126888,0.21404833836858,0.0938066465256798,4441,0.259851384823238,0.311641522179689,0.103805449223148,0.0959243413645575,0.0279216392704346,0.0607971177662689,0.041432109885161,0.0986264354875028,52.8,0.986,0.002,0.001,0.034,0.703
"E02000961",9442,0.0733954670620631,0.0986019911035798,0.0887523829697098,0.376721033679305,0.207583139165431,0.0601567464520229,6237,0.238896905563572,0.297739297739298,0.100849767516434,0.0915504248837582,0.030623697290364,0.0774410774410774,0.0497033830367164,0.11319544652878,46.4,0.947,0.031,0.002,0.026,0.581
"E02000962",8624,0.0600649350649351,0.0680658627087199,0.0938079777365492,0.379638218923933,0.20280612244898,0.0866187384044527,5720,0.24527972027972,0.300699300699301,0.0993006993006993,0.0926573426573427,0.0297202797202797,0.0718531468531469,0.0468531468531469,0.113636363636364,40.4,0.93,0.001,0.002,0.053,0.524
"E02000963",10363,0.0758467625205057,0.10942777188073,0.124577824954164,0.341696419955611,0.205249445141368,0.0409147930136061,6734,0.088951588951589,0.217107217107217,0.102465102465102,0.0754380754380754,0.0703890703890704,0.138847638847639,0.120730620730621,0.186070686070686,44.8,0.999,0.001,0.005,0.046,0.626
"E02000964",12549,0.0684516694557335,0.089170451828831,0.110925173320583,0.422264722288629,0.193322177065902,0.0400031875049805,8700,0.140804597701149,0.25551724137931,0.102068965517241,0.0772413793103448,0.0571264367816092,0.118390804597701,0.0909195402298851,0.157931034482759,43.4,0.991,0.003,0.002,0.106,0.635
"E02000965",8627,0.0754607627216877,0.0616668598585835,0.0827634171786252,0.52428422394807,0.169120204010664,0.0279355511765388,6465,0.28522815158546,0.324980665119876,0.0739365815931941,0.0855375096674401,0.0344934261407579,0.068677494199536,0.0448569218870843,0.0822892498066512,44.3,0.979,0.001,0.004,0.058,0.627
"E02000966",9708,0.0725175113308612,0.0606716110424392,0.0688092295014421,0.454882571075402,0.227441285537701,0.0415121549237742,7259,0.291362446617991,0.350048216007715,0.0752169720347155,0.0979473756715801,0.0250723240115718,0.0484915277586444,0.0338889654222345,0.0779721724755476,44.1,0.939,0.004,0.003,0.041,0.571
"E02000967",7289,0.048017560707916,0.0396487858416792,0.150637947592262,0.451365070654411,0.185210591301962,0.0548772122376183,4951,0.332862048071097,0.341143203393254,0.0799838416481519,0.0848313472025853,0.0228236719854575,0.0412037972126843,0.0264593011512826,0.0706927893354878,41.5,0.93,0.001,0.003,0.063,0.533
